date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
6/29/2015,18.8,12.4,25.4,0,0,140,5.8,24.1,1022,480
6/30/2015,20.5,11.4,27.8,0,0,162,4,16.6,1021.1,786
7/1/2015,21.7,12.9,28.6,0,0,64,7.9,29.5,1020.4,906
7/2/2015,22.1,12.4,29.7,0,0,66,7.2,24.8,1022.3,864
7/3/2015,23.6,12.5,31.4,0,0,86,5.4,22.7,1024.3,840
7/4/2015,24.6,15.5,32.3,0,0,65,5.4,19.1,1021.6,822
7/5/2015,25.7,16.3,33.7,1,0,86,7.6,27.7,1017,798
7/6/2015,24,17.8,29.1,0,0,269,10.8,38.9,1019.4,522
7/7/2015,26.2,15.6,34.9,6.8,0,80,7.6,43.2,1012.3,834
7/8/2015,19.1,14,22.2,3.6,0,266,12.6,41.4,1014,138
7/9/2015,16.3,9.4,19.6,1.5,0,275,15.5,53.6,1020.2,258
7/10/2015,15.4,6.6,22.4,0,0,291,5,30.2,1023.2,864
7/11/2015,19.2,7.6,29.7,0.2,,24,6.5,33.8,1017.8,714
7/12/2015,22,12.6,28.8,0,,264,12.2,34.6,1017.2,738
7/13/2015,18.5,15.6,21.4,0.9,,265,11.9,33.5,1019.5,0
7/14/2015,21,15.5,26.6,0,,256,10.8,36.4,1018.5,84
7/15/2015,21.6,15.4,27.4,0,,300,6.1,22.3,1019.8,588
7/16/2015,23.3,12.8,31.2,0,,63,5,20.5,1017.9,852
7/17/2015,25,14.5,34.7,0,,288,7.9,56.2,1016.8,696
7/18/2015,22.5,13.4,30.6,0,,224,8.3,39.6,1018,516
7/19/2015,23.4,15.6,30.8,1.2,,255,11.5,38.9,1013.2,546
7/20/2015,23.3,18.6,29.3,0,,278,7.2,27.7,1015.5,522
7/21/2015,24.9,16.2,33.3,0,,292,5.8,31,1015.3,756
7/22/2015,25.2,14.8,35.1,0,0,50,9,50.8,1013.3,666
7/23/2015,21.6,18.1,25.1,1.2,0,290,10.1,33.5,1015.7,216
7/24/2015,22.9,15.1,28.7,0,0,58,8.3,63.7,1010.6,564
7/25/2015,20.9,11.8,26.7,0,0,263,19.8,55.4,1010.8,144
7/26/2015,16.7,8.7,22.7,3.6,0,241,9.7,40,1015,756
7/27/2015,17.9,13.3,25.3,0.4,0,246,19.4,64.8,1008.9,582
7/28/2015,19.2,12.8,23.3,1.6,0,250,20.2,56.2,1010.5,156
7/29/2015,15.6,9.9,21.3,0.2,0,252,14.4,51.1,1012.8,186
7/30/2015,15.8,6.3,22.7,0,0,270,10.1,36.4,1016.7,702
7/31/2015,17.6,9.9,24.2,0,0,40,8.3,29.5,1017,726
8/1/2015,17.4,10.7,21.8,0.3,0,324,7.9,37.1,1015.4,138
8/2/2015,18.5,12.2,24.8,0,0,209,8.6,24.1,1019.8,336
8/3/2015,19.5,9.5,28.3,0,0,75,6.8,22.3,1018.9,762
8/4/2015,22.3,10.7,32.5,0,0,351,9,48.6,1015.7,654
8/5/2015,21.9,13,30.1,0,0,81,7.6,34.6,1018,816
8/6/2015,24,11.8,34,0,0,68,5,24.1,1016.8,828
8/7/2015,25,12.9,35.3,0,0,65,6.5,31,1015.7,828
8/8/2015,25.6,14.2,35.1,0.4,0,278,9.7,39.6,1016.7,714
8/9/2015,25.5,15.6,34,0,0,54,10.8,43.9,1015.3,744
8/10/2015,24,17.8,30.5,0,0,282,10.1,29.2,1013.9,486
8/11/2015,23.6,14.7,32.3,0,0,302,8.3,24.8,1015.4,690
8/12/2015,23.5,13.1,33.6,0,0,31,5,35.6,1018,768
8/13/2015,24.9,13.4,34.2,0,0,71,9.4,35.3,1013.5,756
8/14/2015,23.7,16.9,32.3,0.4,0,295,13,51.1,1009.8,558
8/15/2015,20,16,26.1,3.2,0,266,11.2,40,1010.7,252
8/16/2015,16.8,15.2,19.7,3.5,0,277,10.4,25.9,1012.1,12
8/17/2015,15.2,13.1,16.4,4.3,0,269,10.1,24.1,1013.8,0
8/18/2015,16.4,9.9,22.3,0,0,299,5.8,24.8,1015.8,438
8/19/2015,16.5,12.9,20.3,0,0,335,9,29.2,1019.5,6
8/20/2015,16.4,11.4,22,3.3,0,278,10.8,25.9,1024,132
8/21/2015,15.8,9.5,22.2,0,0,194,6.1,26.6,1025.1,234
8/22/2015,16.7,7.1,24.9,0,0,68,8.3,32.8,1019.9,726
8/23/2015,18,8.3,27.6,16.8,0,81,9,70.9,1011,660
8/24/2015,19.7,14.2,28.4,15.4,0,62,11.2,86.4,1008.8,456
8/25/2015,16,8.9,21.7,0,0,230,12.2,35.3,1019.6,426
8/26/2015,16.4,7,25.8,0,0,93,6.1,31,1019.5,792
8/27/2015,20,7.9,30.1,0,0,138,5.4,24.8,1014.9,612
8/28/2015,22.7,13.2,31.4,0,0,234,9.4,38.2,1018.3,558
8/29/2015,22.5,13.5,31.3,0,0,51,4.7,20.5,1021.9,768
8/30/2015,23.9,15.1,33.2,0,0,312,4.7,24.1,1018.5,762
8/31/2015,23.8,15.2,32.4,0,0,239,8.6,25.2,1014.2,744
9/1/2015,21,13.1,31.7,15.4,0,242,10.8,70.9,1012,474
9/2/2015,15,11.6,16.1,6.3,0,345,6.5,25.2,1017.8,0
9/3/2015,14.8,11.8,18.3,3.3,0,27,7.2,25.9,1015.7,0
9/4/2015,15.4,11,20.1,0,0,244,7.9,22.7,1016.5,306
9/5/2015,14.2,10.3,18,5.7,0,270,13.7,43.2,1017.4,120
9/6/2015,11.4,6.1,15.9,0.4,0,272,16.6,40,1023.3,246
9/7/2015,11.1,5.9,14.6,0.6,0,262,14,36.4,1026.4,0
9/8/2015,12.8,8.1,17.5,0,0,345,5.4,22.3,1024.9,438
9/9/2015,12.4,6.7,18.2,0,0,33,7.6,31.3,1022.4,390
9/10/2015,10.6,4.9,17.7,0,0,56,10.8,35.3,1021.1,300
9/11/2015,12.2,2.1,20.3,0,0,98,5,24.8,1019,582
9/12/2015,15.5,5.7,24.4,0,0,94,6.8,31,1018,498
9/13/2015,17.3,8.5,25.5,0.1,0,101,8.3,38.9,1012,444
9/14/2015,14.1,9.5,16.5,2.8,0,195,11.5,33.5,1009.7,84
9/15/2015,15.3,10.4,20.5,0,0,125,6.5,35.3,1011.9,216
9/16/2015,19.4,8.5,29,0,0,89,10.1,27,1002.6,402
9/17/2015,17.2,11.6,30.3,0.1,0,269,13.7,67.3,1006.7,426
9/18/2015,14.5,10.8,18.3,0.7,0,252,5.8,27.7,1019.6,174
9/19/2015,13.7,6.6,19.8,0,0,235,6.1,22.3,1023.1,432
9/20/2015,12.1,7.5,16.8,0,0,273,9,27.7,1024.3,66
9/21/2015,11.5,4.4,18.4,0,0,83,6.1,30.2,1018.5,696
9/22/2015,12.3,3.6,19.1,7.2,0,237,7.2,29.5,1009.4,222
9/23/2015,11.1,9.3,13.3,0.4,0,232,15.5,39.6,1013.7,0
9/24/2015,10.7,4.5,13.7,0,0,247,6.5,14.8,1022.4,12
9/25/2015,11.6,3.8,17.1,0,0,265,4,13,1023.3,60
9/26/2015,12.7,10.7,16.2,0,0,18,6.1,30.2,1024.4,0
9/27/2015,12,7.6,16.3,0,0,46,11.5,35.3,1029.7,78
9/28/2015,9.9,6.1,14.9,0,0,45,10.1,33.5,1033.9,66
9/29/2015,9.6,2.4,15.4,0,0,60,17.3,55.4,1033,432
9/30/2015,9.8,5.6,15.7,0,0,65,19.1,53.6,1031.4,612
10/1/2015,10.2,3.3,17.1,0,0,65,15.8,38.9,1027.9,672
10/2/2015,11,2.4,18.7,0,0,55,11.2,33.5,1022.9,666
10/3/2015,12.5,5.4,21.4,0,0,315,6.1,25.9,1017.4,408
10/4/2015,9.1,1.7,13.9,0.4,0,237,9.7,50,1019.5,54
10/5/2015,10.3,0.7,18.7,0.6,0,70,5.4,24.1,1017.3,576
10/6/2015,15.3,10.5,22,13.1,0,71,7.9,50,1009.8,360
10/7/2015,13.7,11.3,15.6,3.9,0,245,9,34.6,1014.5,0
10/8/2015,11.9,7.7,16.3,0,0,276,7.2,18.4,1020.9,126
10/9/2015,10.8,3.6,17.1,0,0,25,4.3,22.3,1020.7,414
10/10/2015,9.6,3,13.1,0,0,26,9,25.2,1017,0
10/11/2015,8,3.2,11.3,0,0,46,8.6,20.5,1015.9,120
10/12/2015,4.8,-0.4,11.2,0,0,60,8.3,29.2,1018.4,558
10/13/2015,5.1,1,7.9,16.5,,63,6.7,21.6,1016.3,6
10/14/2015,6.1,4.4,8.5,14.8,0,314,7.9,25.9,1016.9,18
10/15/2015,5,4.2,5.6,0.3,0,310,7.9,20.5,1015.2,0
10/16/2015,5.1,2.8,6.3,1.6,0,274,6.5,22.3,1019.6,6
10/17/2015,5.9,3.4,8.4,3.8,0,342,5.4,18.4,1020.4,66
10/18/2015,6.5,5.2,8.9,2.2,0,344,4.3,21.6,1019.6,6
10/19/2015,6.1,2.7,8.5,0,0,313,5.8,18.4,1021.7,36
10/20/2015,4.9,0.8,9.8,0,0,255,7.2,24.1,1023.6,66
10/21/2015,6.6,3.4,10.4,0,0,312,5.4,18.4,1022.7,90
10/22/2015,8.8,5.9,12.2,0.1,0,248,11.9,33.5,1020.5,120
10/23/2015,9,2.1,12.8,0,0,263,9.4,26.6,1025.6,12
10/24/2015,6.7,2.8,11.6,0,0,85,6.8,18.4,1023.1,252
10/25/2015,8.2,2.1,14.4,0,0,282,5,18.4,1026.2,30
10/26/2015,8.8,4.7,14.3,0,0,71,8.6,24.8,1022.5,204
10/27/2015,7.9,4.7,9.3,0,0,108,9,22.3,1019.8,0
10/28/2015,6.8,2.1,8.6,0,0,67,5.8,19.1,1015.1,0
10/29/2015,7.6,4.7,9.5,0,0,328,5.8,18.4,1021.1,0
10/30/2015,8.4,7.5,9.4,0,0,66,10.8,34.6,1028.5,0
10/31/2015,8.1,0.8,14.5,0,0,80,11.2,33.5,1030.1,318
11/1/2015,4.2,-2.8,15.1,0,0,99,4,18.4,1033.3,564
11/2/2015,1.8,-5.4,13.3,0,0,183,3.6,12.2,1031.3,522
11/3/2015,2.4,-3.7,12.4,0,0,348,4.3,20.5,1025.2,426
11/4/2015,7.6,-1.4,16.6,0,0,122,3.6,11.2,1024.7,114
11/5/2015,7.5,0,16.6,0,0,170,3.6,13.7,1025,342
11/6/2015,10.1,0.2,18.1,0.2,0,218,5,20.5,1026.7,282
11/7/2015,12.6,6.5,18.2,0.6,0,232,8.3,24.1,1028.9,120
11/8/2015,13,7.7,18.3,0,0,152,7.2,19.8,1030.2,402
11/9/2015,12.8,3.2,19,0,0,246,17.3,52.9,1027.6,108
11/10/2015,13.9,7.4,18.4,0,0,254,20.5,46.8,1027.8,432
11/11/2015,10,0.2,16.2,0,0,241,8.3,22.3,1028.1,450
11/12/2015,6.3,-0.6,14.5,0,0,190,6.8,18.4,1030.2,492
11/13/2015,6.5,-1.7,13,1.6,0,240,9,47.5,1028.5,324
11/14/2015,8.4,5.6,10.6,0.9,0,253,19.4,55.4,1030,324
11/15/2015,12.8,6.8,16.6,0,0,248,34.2,73.4,1019.1,120
11/16/2015,12.5,2.1,19.1,0,0,255,18.4,46.8,1019,492
11/17/2015,10.3,0.6,15.9,0.2,0,228,20.9,66.6,1018.5,0
11/18/2015,13.7,6.4,16.9,0,0,253,36.7,85.7,1019.1,522
11/19/2015,13.6,10.5,15.9,5.9,0,247,38.9,78.5,1018.8,228
11/20/2015,8.7,2.6,15.6,43.7,0,296,18.4,77.8,1007.8,0
11/21/2015,2.9,0.2,4.8,1.7,0,250,14.4,50,1000.8,156
11/22/2015,0.6,-0.9,1.8,0.3,0,258,16.9,36.4,1008.8,42
11/23/2015,0.4,-3.9,3.5,0,0,246,14.4,36.4,1023.9,216
11/24/2015,-1.8,-6.5,2.2,0.3,0,175,5.8,18.4,1025.5,474
11/25/2015,2,-0.8,3.6,1,0,228,11.5,33.5,1011.8,0
11/26/2015,1.6,-3.2,4.1,0,0,306,6.1,19.8,1016.6,6
11/27/2015,-0.3,-3.3,2.1,0,0,345,4.3,13,1021.1,0
11/28/2015,1,-1.4,2.9,1.5,0,235,18.7,46.8,1019.1,84
11/29/2015,5,0.4,9.1,1,0,242,38.5,84.6,1022,0
11/30/2015,9.6,8.5,10.6,2,0,250,53.6,91.4,1022.4,0
12/1/2015,8.8,8.1,9.7,1.1,0,253,42.1,78.5,1027,0
12/2/2015,8.1,4.3,9.6,0,0,235,11.5,31.3,1031.8,0
12/3/2015,4.2,-3.8,7.7,0,0,193,5.8,18.4,1032.9,180
12/4/2015,2.9,-5.5,10,1.1,0,239,6.8,27,1034.5,264
12/5/2015,6,-1.4,11.2,0,0,181,5.4,20.5,1034.6,408
12/6/2015,4.8,-2.4,13.1,0,0,235,6.8,29.2,1033.1,486
12/7/2015,4.9,-1.5,12.3,0.1,0,92,5,20.5,1036.4,384
12/8/2015,0.3,-2.3,2.9,0,0,98,4.3,14.8,1035.8,0
12/9/2015,2.3,-1.4,6.5,3.7,0,260,7.9,34.6,1038.7,18
12/10/2015,-0.3,-3.6,3.4,0,0,91,7.2,24.1,1039.9,12
12/11/2015,1.1,-4.8,6.2,0,0,210,7.6,35.3,1032.6,204
12/12/2015,5.9,-1,10,0,0,239,20.5,46.4,1027.4,84
12/13/2015,2.7,-4.3,8,0,0,233,12.2,37.1,1024.9,390
12/14/2015,2.6,-3.3,6.4,0,0,120,4.7,24.8,1026.4,36
12/15/2015,2.3,-1.8,7.4,0.1,0,103,4,13,1028.9,30
12/16/2015,4.8,-1.1,9.2,5.4,0,173,5.4,19.1,1031.2,0
12/17/2015,9.2,4.2,12,0.5,0,226,11.2,24.1,1029.4,0
12/18/2015,5,-1,10.9,0.8,0,234,6.1,20.5,1028.4,78
12/19/2015,2.6,-1.2,8.8,0,0,46,2.9,9.4,1028.5,78
12/20/2015,2.5,1,7.2,0,0,78,7.2,16.6,1027.1,204
12/21/2015,3.8,-0.3,8.6,0.3,0,216,8.6,25.9,1030.3,0
12/22/2015,7.5,-0.5,13.6,0,0,227,13.3,37.8,1031.8,444
12/23/2015,6.6,-2.9,13.4,0,0,227,9.7,37.1,1031.7,312
12/24/2015,4.4,-0.4,10.2,0,0,163,4.7,14.8,1030.4,408
12/25/2015,5.3,-1.1,14.3,0,0,219,6.1,18.4,1034,444
12/26/2015,2.9,-3.1,12.1,0,0,221,4.3,11.2,1034.4,474
12/27/2015,1.7,-4.2,11.6,0,0,230,2.9,13,1034.9,480
12/28/2015,-0.3,-5.2,7.5,0,0,70,3.6,13,1033.7,462
12/29/2015,-1,-6.3,3.9,0,0,108,5.8,31.3,1032.2,132
12/30/2015,0.7,-2,3.2,0,0,82,13.3,38.9,1031.7,0
12/31/2015,0.7,-1.2,2.2,6.7,0,113,5.8,22.3,1028.3,0
1/1/2016,2,0.2,3.8,0,0,53,6.5,25.9,1028.2,0
1/2/2016,-0.1,-1,0.3,3.7,0,85,13.7,27.7,1019,0
1/3/2016,-2,-4,-1,4.1,30,80,13,30.2,1012.2,0
1/4/2016,0,-4.4,4.7,3,40,130,13.3,36.4,997.8,30
1/5/2016,2.1,-3.5,5.6,0.7,10,216,7.9,22.3,999.9,132
1/6/2016,2.2,-2,7.5,1.4,0,229,5.4,22.3,1003.4,90
1/7/2016,3.1,1.6,5.4,2.2,0,184,11.2,42.1,1002.9,126
1/8/2016,4.6,2,7.3,5.1,0,256,14,40.7,1008.5,246
1/9/2016,4.9,2.7,6.7,1.1,0,97,5,14.8,1006.2,0
1/10/2016,4,-1.4,7.5,12.7,0,164,8.3,31.3,1002.5,30
1/11/2016,5.6,4.1,7.3,2.9,0,200,16.2,68.4,996.1,0
1/12/2016,4.7,2.2,6.5,0.5,0,247,33.5,67.3,1002.2,24
1/13/2016,2.8,0.1,4.3,0.3,0,246,37.8,77.8,1015.1,0
1/14/2016,1.2,-2.2,3.9,0,0,184,13.7,42.1,1014.8,384
1/15/2016,0.8,-0.9,2.2,0.8,0,245,31.3,75.2,1012.5,12
1/16/2016,-0.5,-1.6,0.1,0.3,20,277,15.5,42.5,1021.3,6
1/17/2016,-2.5,-4.8,-1,0.9,40,275,14.8,43.9,1023.8,66
1/18/2016,-7.4,-9.8,-4,0,50,50,7.2,20.9,1024.4,192
1/19/2016,-7.4,-10.2,-5.4,0,40,77,4.7,13.7,1019.8,6
1/20/2016,-5.8,-14.1,-1.3,0.3,40,266,5.8,19.8,1022,468
1/21/2016,-3.7,-13.6,-0.2,0,60,273,7.9,20.5,1029.2,42
1/22/2016,-9.7,-14.3,-6.3,1.2,60,75,5,15.5,1035,0
1/23/2016,-1.1,-14,4.2,1.5,60,272,11.2,40.7,1036,0
1/24/2016,0.3,-5.5,4.1,2.3,10,235,4.7,18.4,1037.6,6
1/25/2016,4,-1.8,9.5,0,0,202,6.1,18.4,1032.8,102
1/26/2016,4,-3.1,14.1,0,0,208,5,14.8,1030.6,342
1/27/2016,7.5,-1.4,14.6,0,0,219,12.2,46.4,1025.8,108
1/28/2016,9.4,5.6,13.1,4.5,0,254,13,50.8,1025.7,0
1/29/2016,6,-0.9,10.4,0,0,256,11.9,38.9,1031.1,186
1/30/2016,6.4,-2.2,12.5,4,0,225,22.3,83.2,1021.5,396
1/31/2016,3.5,1,10.2,18.4,0,226,20.9,52.9,1017.3,0
2/1/2016,11.2,5.7,13.9,0,0,257,33.5,70.9,1021.4,12
2/2/2016,8.8,5.8,12,0.6,0,247,22.7,56.9,1022.2,174
2/3/2016,3.8,0.3,9.9,5.9,0,260,20.5,57.2,1021.5,0
2/4/2016,2.2,0.6,4.1,2.2,0,251,28.4,59.4,1026.7,6
2/5/2016,3.6,-1.9,7.1,0,0,253,10.4,35.6,1029.4,12
2/6/2016,3.2,-3.7,11.9,0,0,83,6.5,20.5,1021,444
2/7/2016,4.2,-3.4,12.5,0,0,56,10.8,41.4,1009.8,132
2/8/2016,7.4,1.7,13,2.4,0,200,19.8,80.3,1009.5,180
2/9/2016,8.1,4.9,11.2,0.5,0,194,19.4,92.5,1001.4,18
2/10/2016,3,0.3,6.3,2.5,0,255,30.6,67.3,1000.7,30
2/11/2016,2.1,-4.9,6.4,0.1,0,256,23.4,59.8,1009.1,228
2/12/2016,0.6,-5.1,5.8,0.5,0,118,8.3,37.1,1003.9,402
2/13/2016,4,-0.2,8,2,0,146,9.4,38.9,994.7,48
2/14/2016,6.2,2,9.5,2.1,0,219,16.6,63.7,992.8,54
2/15/2016,4.4,2.1,7.6,0,0,283,8.3,24.1,1011.9,150
2/16/2016,2.6,-0.1,3.8,0,0,26,13,37.1,1031.3,18
2/17/2016,1.7,0.7,2.6,0.8,0,65,13.3,42.5,1021.2,0
2/18/2016,2.5,-1.9,6.2,0,0,173,6.5,24.8,1019.1,108
2/19/2016,2.2,0.3,4.1,0,0,257,13.3,39.6,1022.6,0
2/20/2016,2.9,-1.1,8.8,12.2,0,233,28.4,76.7,1023.5,42
2/21/2016,11,4.8,14.3,0,0,253,38.9,83.2,1017.5,54
2/22/2016,11.7,4.2,17.3,0,0,250,24.5,62.3,1012.6,408
2/23/2016,6.4,1.1,10,2.8,0,260,28.9,65.9,1012.9,6
2/24/2016,2.3,0.1,6.1,2.8,0,271,12.2,29.5,1019.4,150
2/25/2016,0.9,-0.3,3.1,1.8,30,344,6.5,20.5,1014.4,0
2/26/2016,0.7,-5.7,4.5,0,0,76,9,29.5,1014.7,570
2/27/2016,0.7,-5.2,7,0,0,49,10.4,24.1,1008.6,342
2/28/2016,2,-1.7,6.8,0,0,22,11.5,29.5,1010.4,0
2/29/2016,2.5,-0.5,5.1,17.5,0,352,11.2,32.8,1012.4,0
3/1/2016,-0.1,-1.8,2,1.4,30,256,15.5,35.6,1021.4,0
3/2/2016,3.7,0.7,8.4,8,10,229,18,58,1008.7,12
3/3/2016,2.4,0.1,5,0,0,245,13.3,38.2,1005.9,6
3/4/2016,3.6,0.1,7.3,0,0,157,14.4,46.4,1005.4,372
3/5/2016,3.5,-0.9,8.2,2.9,0,315,10.4,29.2,997.8,30
3/6/2016,2.3,-1.5,6,0,0,248,21.6,48.2,1004,114
3/7/2016,1.4,-1.9,5.3,0.1,0,217,7.6,20.5,1007.2,180
3/8/2016,1.2,-3.9,4.8,0.3,0,300,5.8,25.9,1015.6,42
3/9/2016,-0.4,-5.8,6.1,0,0,69,8.6,33.5,1013.4,216
3/10/2016,1.8,-5.4,8.9,0,0,19,4.7,16.6,1017.5,360
3/11/2016,2.4,-4,8.5,0,0,9,8.3,29.5,1025.2,60
3/12/2016,4.5,2.7,6.9,0.1,0,53,11.9,25.9,1027.6,0
3/13/2016,4.1,2,7.5,0,0,47,16.2,40.7,1029.9,12
3/14/2016,3,-3.5,7.5,0,0,67,17.3,46.8,1030.2,426
3/15/2016,-0.2,-4.5,2.1,4.4,0,342,6.5,18.4,1025.5,0
3/16/2016,2.1,-1.1,6.5,0,10,67,22,66.6,1026.1,534
3/17/2016,3.7,-3.4,11.6,0,0,55,7.6,23.4,1026.4,672
3/18/2016,4.2,-5.1,13.4,0,0,253,7.6,31.3,1021.6,660
3/19/2016,4.7,-3.5,11.5,0,0,276,10.8,29.2,1020.5,648
3/20/2016,4.4,0.8,10,0,0,288,9.7,25.9,1019.6,378
3/21/2016,5.2,0.7,9.6,0,0,272,8.6,23.4,1018.9,216
3/22/2016,5.7,2.9,8.8,0.4,0,297,8.6,25.9,1014.3,114
3/23/2016,5.2,2.5,8.4,0,0,333,6.8,24.1,1010.2,6
3/24/2016,5.3,2.5,8.5,1,0,280,10.8,35.6,1015.9,66
3/25/2016,5.1,1.9,7.7,9.9,0,241,16.6,43.9,1017.4,0
3/26/2016,6.5,2.7,11,0.1,0,314,10.4,25.9,1021.1,240
3/27/2016,6.8,-2.2,14.8,3.3,0,,9.4,38.9,1015.6,384
3/28/2016,9.3,3.3,15.1,0.7,0,173,11.5,59.8,1010.6,384
3/29/2016,9.7,2,14.8,0.4,0,258,18,52.6,1013.6,426
3/30/2016,10.7,6.1,16,2.3,0,216,10.8,42.5,1014.7,30
3/31/2016,13.3,3.6,21.9,0,0,90,7.6,29.5,1009.2,408
4/1/2016,7.6,5,10,0,0,319,9.4,33.5,1017,12
4/2/2016,9.5,5.1,15.3,0,0,70,13.7,31.3,1019.1,216
4/3/2016,12.7,1.7,22.5,0,0,60,7.6,22.7,1013,522
4/4/2016,13.8,6.9,20.9,0,0,11,6.8,25.2,1008.5,510
4/5/2016,13.6,3.4,20.9,0.1,0,276,9.4,38.9,1008,360
4/6/2016,10.3,5.1,13.7,0.8,0,234,14.4,34.6,1015.1,156
4/7/2016,8,2.1,12.3,2.6,0,248,10.1,36.4,1013.8,6
4/8/2016,6.4,4.4,8.4,0,0,308,6.8,27,1013.2,0
4/9/2016,7.1,4.5,10.7,0.1,0,159,7.9,27.7,1009.9,0
4/10/2016,8.7,3.1,14.1,0,0,163,7.9,35.6,1013.2,216
4/11/2016,8.8,1.1,15.7,1.2,0,62,10.8,29.5,1013.3,738
4/12/2016,9.2,2.3,15.5,11.3,0,63,7.9,33.5,1013.1,366
4/13/2016,10.3,4.6,17.6,2.9,0,247,10.4,68,1009.8,354
4/14/2016,9.1,3.1,13.8,0,0,260,14,31.3,1013.8,192
4/15/2016,8,0.9,12.3,3.6,,200,10.1,46.8,1011.5,0
4/16/2016,11.7,5.2,18.2,0,,147,10.4,45,1007.7,330
4/17/2016,9,4.7,11.8,13.2,,290,9.7,34.6,1011.3,0
4/18/2016,8.4,5.5,11.8,0.5,,0,7.9,26.6,1020.7,90
4/19/2016,8.9,4.3,12.7,0,,283,11.5,32,1026.4,342
4/20/2016,9,1.6,15.3,0,,342,5,22.7,1029.2,702
4/21/2016,9.2,-0.1,17.8,0,0,58,7.9,27,1023.7,786
4/22/2016,11.1,-0.2,19.6,0,0,256,5.8,25.2,1016.2,600
4/23/2016,9.6,3,14.8,8.1,0,321,9.7,40,1009.2,12
4/24/2016,3.8,-1,7.9,0.4,0,290,13,44.3,1014.1,162
4/25/2016,3,-0.9,8.3,0.8,0,262,18.7,51.8,1013.5,276
4/26/2016,3.9,0.2,8.6,5.8,0,239,20.9,69.1,1006.9,0
4/27/2016,2.8,-1.2,7.8,0.1,0,243,21.2,67.3,1013.1,270
4/28/2016,3.6,-3.4,11.2,0,0,239,8.3,45.7,1018.3,588
4/29/2016,6.6,-3.3,14.9,0,0,68,6.5,25.2,1019.9,774
4/30/2016,10.6,-1.8,18.7,0,0,70,9.7,37.1,1015.7,756
5/1/2016,10,7.4,13.3,1.9,0,74,10.1,46.4,1017.1,24
5/2/2016,10.8,3.9,16.9,0,0,343,8.6,25.9,1021.3,576
5/3/2016,10.8,5.4,17.5,8.2,0,264,15.8,60.5,1020.3,384
5/4/2016,9.2,4.8,13.6,0,0,320,12.2,34.6,1027.6,324
5/5/2016,9.4,1.4,15.1,0,0,63,16.2,45.7,1025.2,654
5/6/2016,14.4,5.3,21.2,0,0,84,12.2,35.3,1017.1,846
5/7/2016,15.7,5.1,22,0,0,75,14,38.2,1013,852
5/8/2016,15.9,5.6,21.7,0,0,74,18.7,44.3,1013.1,858
5/9/2016,16.6,7.2,23.1,0,0,70,13.7,38.2,1013.8,828
5/10/2016,14.5,7.1,18.6,0.4,0,74,9.7,32,1011.7,240
5/11/2016,14.9,8.3,21,0,0,72,17.3,44.3,1005.7,372
5/12/2016,12.6,9.1,17.3,6.3,0,234,15.5,45.7,998.9,90
5/13/2016,11.7,9.1,16.2,5.1,0,265,14.4,35.3,999.9,30
5/14/2016,11.4,3.8,15.7,6.1,0,262,14,39.6,1008.5,72
5/15/2016,7.5,4.2,11.1,0.2,0,277,15.8,42.5,1020,324
5/16/2016,6.5,4,10.5,4.3,0,256,16.9,48.2,1021.8,36
5/17/2016,8.3,2,13.5,0,0,271,8.3,,1020.7,318
5/18/2016,12.2,4.2,18.1,1.8,0,169,5.6,,1014.6,816
5/19/2016,10.6,8.6,12.3,3.8,0,257,12.8,,1013.9,0
5/20/2016,12.6,7.1,17.4,0,0,236,10.8,25.9,1021.9,270
5/21/2016,14.9,4.7,22,0,0,120,6.5,27.7,1019.6,732
5/22/2016,18.9,6.8,27.2,0,0,72,10.1,51.8,1010.7,786
5/23/2016,10.8,7.2,16.4,23.8,0,259,21.2,52.9,1013.2,54
5/24/2016,9.5,7.5,11.4,7.3,0,252,20.5,48.2,1014.7,0
5/25/2016,12.1,7.9,17,0,0,308,5.4,16.6,1016.2,198
5/26/2016,15.7,7.4,22.8,0,0,55,5,18.4,1016.7,678
5/27/2016,17.8,9.5,25.5,0.1,0,23,4.3,21.6,1014.7,426
5/28/2016,18.4,11.4,24.8,0,0,247,6.5,22.7,1012.6,318
5/29/2016,17.5,12.7,25.1,2.2,0,59,10.4,67.3,1005.8,342
5/30/2016,15.4,12.9,20.8,9.8,0,228,19.4,40,1008.1,120
5/31/2016,13.9,11.5,17,2.8,0,206,8.6,37.8,1012.9,42
6/1/2016,15.6,12,19.4,0.1,0,271,11.9,33.5,1013.3,162
6/2/2016,14.7,11.1,17.4,0,0,263,7.6,26.6,1012.2,60
6/3/2016,14.7,8.9,20.5,18,0,295,6.1,33.5,1011.8,210
6/4/2016,16.2,9.8,22,11.6,0,199,6.1,31,1013.3,174
6/5/2016,15.6,10.4,21,1.5,0,203,5.4,20.5,1017.2,132
6/6/2016,18,9.1,24.8,0,0,36,7.6,32.8,1019.8,780
6/7/2016,18.3,9.9,24.5,0,0,56,7.2,27.7,1021.3,864
6/8/2016,16,10.2,21.2,4.1,0,281,8.6,48.6,1019.2,66
6/9/2016,14.8,9.7,18.9,2.2,0,287,8.6,27.7,1016.5,150
6/10/2016,15.5,8.2,21.5,0,0,262,7.9,25.9,1013.6,750
6/11/2016,14.1,8.9,18,3.4,0,260,7.9,29.5,1012.1,54
